L0,x,y,H0
0.015625,1.28125,1.078125,0.0038187504
0.015625,1.28125,1.09375,0.0100028515
0.015625,1.28125,1.109375,0.024386644
0.015625,1.28125,1.125,0.016166449
0.015625,1.28125,1.140625,0.013976812
0.015625,1.28125,1.15625,0.0137786865
0.015625,1.28125,1.171875,0.0423131
0.015625,1.28125,1.1875,0.04290986
0.015625,1.28125,1.203125,0.0446651
0.015625,1.28125,1.21875,0.014831305
0.015625,1.28125,1.234375,0.018959045
0.015625,1.28125,1.25,0.013190031
0.015625,1.28125,1.265625,0.009710312
0.015625,1.28125,1.28125,0.0029416084
0.015625,1.28125,1.296875,0.006072283
0.015625,1.28125,1.3125,0.022303343
0.015625,1.28125,1.328125,0.026002884
0.015625,1.28125,1.34375,0.011244059
0.015625,1.28125,1.359375,0.018767595
0.015625,1.28125,1.375,0.013995647
0.015625,1.28125,1.390625,0.0067555904
0.015625,1.28125,1.40625,0.003064394
0.015625,1.28125,1.421875,0.005957842
0.015625,1.28125,1.4375,0.01139307
0.015625,1.28125,1.453125,0.02462387
0.015625,1.28125,1.46875,0.016396761
0.015625,1.28125,1.484375,0.02725029
0.015625,1.28125,1.5,0.032102108
0.015625,1.28125,1.515625,0.04624486
0.015625,1.28125,1.53125,0.013301849
0.015625,1.28125,1.546875,0.017350197
0.015625,1.28125,1.5625,0.0037794113
0.015625,1.28125,1.578125,0.0059678555
0.015625,1.28125,1.59375,0.013302326
0.015625,1.28125,1.609375,0.009222984
0.015625,1.28125,1.625,0.018897295
0.015625,1.28125,1.640625,0.015874863
0.015625,1.28125,1.65625,0.0051939487
0.015625,1.28125,1.671875,0.0067334175
0.015625,1.28125,1.6875,0.016443968
0.015625,1.28125,1.703125,0.025076628
0.015625,1.28125,1.71875,0.032505512
0.015625,1.28125,1.734375,0.036472797
0.015625,1.28125,1.75,0.015255928
0.015625,1.28125,1.765625,0.012505531
0.015625,1.28125,1.78125,0.009504795
0.015625,1.28125,1.796875,0.0113351345
0.015625,1.28125,1.8125,0.0049250126
0.015625,1.28125,1.828125,0.0045502186
0.015625,1.28125,1.84375,0.004452944
0.015625,1.28125,1.859375,0.0018267632
0.015625,1.28125,1.875,0.005272627
0.015625,1.28125,1.890625,0.010848999
0.015625,1.28125,1.90625,0.009956837
0.015625,1.28125,1.921875,0.021471739
0.015625,1.28125,1.9375,0.32636046
0.015625,1.28125,1.953125,0.092170715
0.015625,1.28125,1.96875,0.06165099
0.015625,1.28125,1.984375,0.029673815
0.015625,1.296875,0.0,0.018523932
0.015625,1.296875,0.015625,0.12831974
0.015625,1.296875,0.03125,0.15612483
0.015625,1.296875,0.046875,0.059544325
0.015625,1.296875,0.0625,0.022489548
0.015625,1.296875,0.078125,0.013696909
0.015625,1.296875,0.09375,0.008012295
0.015625,1.296875,0.109375,0.008981705
0.015625,1.296875,0.125,0.08776617
0.015625,1.296875,0.140625,0.041302443
0.015625,1.296875,0.15625,0.070100784
0.015625,1.296875,0.171875,0.026214361
0.015625,1.296875,0.1875,0.012598991
0.015625,1.296875,0.203125,0.0064604282
0.015625,1.296875,0.21875,0.005636215
0.015625,1.296875,0.234375,0.0076391697
0.015625,1.296875,0.25,0.0059268475
0.015625,1.296875,0.265625,0.003944397
0.015625,1.296875,0.28125,0.013412952
0.015625,1.296875,0.296875,0.029990673
0.015625,1.296875,0.3125,0.009157419
0.015625,1.296875,0.328125,0.016746521
0.015625,1.296875,0.34375,0.015134335
0.015625,1.296875,0.359375,0.0066297054
0.015625,1.296875,0.375,0.007892132
0.015625,1.296875,0.390625,0.005482435
0.015625,1.296875,0.40625,0.00854373
0.015625,1.296875,0.421875,0.029172182
0.015625,1.296875,0.4375,0.037686586
0.015625,1.296875,0.453125,0.007998705
0.015625,1.296875,0.46875,0.0035963058
0.015625,1.296875,0.484375,0.010433435
0.015625,1.296875,0.5,0.028997421
0.015625,1.296875,0.515625,0.029148579
0.015625,1.296875,0.53125,0.028443336
0.015625,1.296875,0.546875,0.019932747
0.015625,1.296875,0.5625,0.01363802
0.015625,1.296875,0.578125,0.007060766
0.015625,1.296875,0.59375,0.009939194
0.015625,1.296875,0.609375,0.010965347
0.015625,1.296875,0.625,0.013856888
0.015625,1.296875,0.640625,0.009549618
0.015625,1.296875,0.65625,0.008882523
0.015625,1.296875,0.671875,0.0066366196
0.015625,1.296875,0.6875,0.004775524
0.015625,1.296875,0.703125,0.003205061
0.015625,1.296875,0.71875,0.002431631
0.015625,1.296875,0.734375,0.011115074
0.015625,1.296875,0.75,0.0040876865
0.015625,1.296875,0.765625,0.0082268715
0.015625,1.296875,0.78125,0.018004179
0.015625,1.296875,0.796875,0.016412735
0.015625,1.296875,0.8125,0.078727484
0.015625,1.296875,0.828125,0.17930794
0.015625,1.296875,0.84375,0.105942726
0.015625,1.296875,0.859375,0.007588148
0.015625,1.296875,0.875,0.002840519
0.015625,1.296875,0.890625,0.003572464
0.015625,1.296875,0.90625,0.0071923733
0.015625,1.296875,0.921875,0.007408142
0.015625,1.296875,0.9375,0.0021049976
0.015625,1.296875,0.953125,0.0066394806
0.015625,1.296875,0.96875,0.021452188
0.015625,1.296875,0.984375,0.026907444
0.015625,1.296875,1.0,0.0043673515
0.015625,1.296875,1.015625,0.0026209354
0.015625,1.296875,1.03125,0.010196686
0.015625,1.296875,1.046875,0.026109695
0.015625,1.296875,1.0625,0.015384197
0.015625,1.296875,1.078125,0.008158207
0.015625,1.296875,1.09375,0.0073969364
0.015625,1.296875,1.109375,0.005234003
0.015625,1.296875,1.125,0.030797005
0.015625,1.296875,1.140625,0.019652843
0.015625,1.296875,1.15625,0.014634609
0.015625,1.296875,1.171875,0.026254177
0.015625,1.296875,1.1875,0.082120895
0.015625,1.296875,1.203125,0.029507399
0.015625,1.296875,1.21875,0.032732964
0.015625,1.296875,1.234375,0.018725634
0.015625,1.296875,1.25,0.007966042
0.015625,1.296875,1.265625,0.02418542
0.015625,1.296875,1.28125,0.0061523914
0.015625,1.296875,1.296875,0.01037097
0.015625,1.296875,1.3125,0.013358116
0.015625,1.296875,1.328125,0.029081345
0.015625,1.296875,1.34375,0.01427269
0.015625,1.296875,1.359375,0.011297226
0.015625,1.296875,1.375,0.009698629
0.015625,1.296875,1.390625,0.016420126
0.015625,1.296875,1.40625,0.014587879
0.015625,1.296875,1.421875,0.003270626
0.015625,1.296875,1.4375,0.0060224533
0.015625,1.296875,1.453125,0.026279688
0.015625,1.296875,1.46875,0.024435043
0.015625,1.296875,1.484375,0.026617527
0.015625,1.296875,1.5,0.034660816
0.015625,1.296875,1.515625,0.024331331
0.015625,1.296875,1.53125,0.011599302
0.015625,1.296875,1.546875,0.02367878
0.015625,1.296875,1.5625,0.020117521
0.015625,1.296875,1.578125,0.01229763
0.015625,1.296875,1.59375,0.0119616985
0.015625,1.296875,1.609375,0.007428646
0.015625,1.296875,1.625,0.008515835
0.015625,1.296875,1.640625,0.015056372
0.015625,1.296875,1.65625,0.009214163
0.015625,1.296875,1.671875,0.008870125
0.015625,1.296875,1.6875,0.008315563
0.015625,1.296875,1.703125,0.0043199062
0.015625,1.296875,1.71875,0.01650095
0.015625,1.296875,1.734375,0.016446829
0.015625,1.296875,1.75,0.010564089
0.015625,1.296875,1.765625,0.009483814
0.015625,1.296875,1.78125,0.012671232
0.015625,1.296875,1.796875,0.009930372
0.015625,1.296875,1.8125,0.014342785
0.015625,1.296875,1.828125,0.016697407
0.015625,1.296875,1.84375,0.009440899
0.015625,1.296875,1.859375,0.003464222
0.015625,1.296875,1.875,0.0029029846
0.015625,1.296875,1.890625,0.015776157
0.015625,1.296875,1.90625,0.01889348
0.015625,1.296875,1.921875,0.010938168
0.015625,1.296875,1.9375,0.3038559
0.015625,1.296875,1.953125,0.33301878
0.015625,1.296875,1.96875,0.16188598
0.015625,1.296875,1.984375,0.13589144
0.015625,1.3125,0.0,0.022170067
0.015625,1.3125,0.015625,0.24061966
0.015625,1.3125,0.03125,0.056545496
0.015625,1.3125,0.046875,0.030014992
0.015625,1.3125,0.0625,0.031620502
0.015625,1.3125,0.078125,0.02013278
0.015625,1.3125,0.09375,0.015863419
0.015625,1.3125,0.109375,0.01129365
0.015625,1.3125,0.125,0.03973317
0.015625,1.3125,0.140625,0.101566315
0.015625,1.3125,0.15625,0.05540657
0.015625,1.3125,0.171875,0.027040482
0.015625,1.3125,0.1875,0.015506983
0.015625,1.3125,0.203125,0.00837183
0.015625,1.3125,0.21875,0.0051152706
0.015625,1.3125,0.234375,0.008473873
0.015625,1.3125,0.25,0.0070221424
0.015625,1.3125,0.265625,0.0054819584
0.015625,1.3125,0.28125,0.018336535
0.015625,1.3125,0.296875,0.027473927
0.015625,1.3125,0.3125,0.0070266724
0.015625,1.3125,0.328125,0.0175426
0.015625,1.3125,0.34375,0.020013332
0.015625,1.3125,0.359375,0.010077715
0.015625,1.3125,0.375,0.0040729046
0.015625,1.3125,0.390625,0.0018582344
0.015625,1.3125,0.40625,0.007474661
0.015625,1.3125,0.421875,0.017395258
0.015625,1.3125,0.4375,0.03810954
0.015625,1.3125,0.453125,0.01249361
0.015625,1.3125,0.46875,0.008305311
0.015625,1.3125,0.484375,0.011331558
0.015625,1.3125,0.5,0.034770727
0.015625,1.3125,0.515625,0.023520947
0.015625,1.3125,0.53125,0.035378456
0.015625,1.3125,0.546875,0.040488243
0.015625,1.3125,0.5625,0.025160551
0.015625,1.3125,0.578125,0.015999079
0.015625,1.3125,0.59375,0.012673855
0.015625,1.3125,0.609375,0.019040823
0.015625,1.3125,0.625,0.013451576
0.015625,1.3125,0.640625,0.022341967
0.015625,1.3125,0.65625,0.013251781
0.015625,1.3125,0.671875,0.0061597824
0.015625,1.3125,0.6875,0.00422287
0.015625,1.3125,0.703125,0.002023697
0.015625,1.3125,0.71875,0.008266211
0.015625,1.3125,0.734375,0.009398699
0.015625,1.3125,0.75,0.0022757053
0.015625,1.3125,0.765625,0.0042841434
0.015625,1.3125,0.78125,0.0464108
0.015625,1.3125,0.796875,0.16191626
0.015625,1.3125,0.8125,0.21542454
0.015625,1.3125,0.828125,0.05873704
0.015625,1.3125,0.84375,0.027439833
0.015625,1.3125,0.859375,0.018081427
0.015625,1.3125,0.875,0.005672455
0.015625,1.3125,0.890625,0.005872965
0.015625,1.3125,0.90625,0.0055315495
0.015625,1.3125,0.921875,0.012493849
0.015625,1.3125,0.9375,0.012580633
0.015625,1.3125,0.953125,0.021821737
0.015625,1.3125,0.96875,0.030066967
0.015625,1.3125,0.984375,0.01397419
0.015625,1.3125,1.0,0.004438877
0.015625,1.3125,1.015625,0.0027079582
0.015625,1.3125,1.03125,0.0045495033
0.015625,1.3125,1.046875,0.015382767
0.015625,1.3125,1.0625,0.026331186
0.015625,1.3125,1.078125,0.01462245
0.015625,1.3125,1.09375,0.0035831928
0.015625,1.3125,1.109375,0.0059030056
0.015625,1.3125,1.125,0.017658472
0.015625,1.3125,1.140625,0.028069496
0.015625,1.3125,1.15625,0.012299776
0.015625,1.3125,1.171875,0.009332895
0.015625,1.3125,1.1875,0.077587605
0.015625,1.3125,1.203125,0.051055193
0.015625,1.3125,1.21875,0.024873734
0.015625,1.3125,1.234375,0.026578426
0.015625,1.3125,1.25,0.035094976
0.015625,1.3125,1.265625,0.032937527
0.015625,1.3125,1.28125,0.007064104
0.015625,1.3125,1.296875,0.011076212
0.015625,1.3125,1.3125,0.02404356
0.015625,1.3125,1.328125,0.026741028
0.015625,1.3125,1.34375,0.015110731
0.015625,1.3125,1.359375,0.010043383
0.015625,1.3125,1.375,0.0073013306
0.015625,1.3125,1.390625,0.011642933
0.015625,1.3125,1.40625,0.014829397
0.015625,1.3125,1.421875,0.004593849
0.015625,1.3125,1.4375,0.0053749084
0.015625,1.3125,1.453125,0.019334078
0.015625,1.3125,1.46875,0.032716036
0.015625,1.3125,1.484375,0.042698383
0.015625,1.3125,1.5,0.032593966
0.015625,1.3125,1.515625,0.017308474
0.015625,1.3125,1.53125,0.013469934
0.015625,1.3125,1.546875,0.018188238
0.015625,1.3125,1.5625,0.024604559
0.015625,1.3125,1.578125,0.01809907
0.015625,1.3125,1.59375,0.010911465
0.015625,1.3125,1.609375,0.014262438
0.015625,1.3125,1.625,0.012087822
0.015625,1.3125,1.640625,0.010749817
0.015625,1.3125,1.65625,0.001973629
0.015625,1.3125,1.671875,0.007219076
0.015625,1.3125,1.6875,0.013500452
0.015625,1.3125,1.703125,0.01446867
0.015625,1.3125,1.71875,0.014188051
0.015625,1.3125,1.734375,0.014406204
0.015625,1.3125,1.75,0.009254932
0.015625,1.3125,1.765625,0.010599375
0.015625,1.3125,1.78125,0.013920069
0.015625,1.3125,1.796875,0.015197754
0.015625,1.3125,1.8125,0.013973713
0.015625,1.3125,1.828125,0.016888857
0.015625,1.3125,1.84375,0.018946648
0.015625,1.3125,1.859375,0.00894928
0.015625,1.3125,1.875,0.014898777
0.015625,1.3125,1.890625,0.022732735
0.015625,1.3125,1.90625,0.014683962
0.015625,1.3125,1.921875,0.0051937103
0.015625,1.3125,1.9375,0.0034472942
0.015625,1.3125,1.953125,0.011804104
0.015625,1.3125,1.96875,0.33407068
0.015625,1.3125,1.984375,0.10129714
0.015625,1.328125,0.0,0.017303467
0.015625,1.328125,0.015625,0.24091816
0.015625,1.328125,0.03125,0.017583847
0.015625,1.328125,0.046875,0.026541471
0.015625,1.328125,0.0625,0.030675888
0.015625,1.328125,0.078125,0.024754524
0.015625,1.328125,0.09375,0.023470163
0.015625,1.328125,0.109375,0.021432161
0.015625,1.328125,0.125,0.0291121
0.015625,1.328125,0.140625,0.10432148
0.015625,1.328125,0.15625,0.10105348
0.015625,1.328125,0.171875,0.03447008
0.015625,1.328125,0.1875,0.01932764
0.015625,1.328125,0.203125,0.012127638
0.015625,1.328125,0.21875,0.009330988
0.015625,1.328125,0.234375,0.009544373
0.015625,1.328125,0.25,0.0052895546
0.015625,1.328125,0.265625,0.004810095
0.015625,1.328125,0.28125,0.014432669
0.015625,1.328125,0.296875,0.013685226
0.015625,1.328125,0.3125,0.0036494732
0.015625,1.328125,0.328125,0.02111435
0.015625,1.328125,0.34375,0.015755177
0.015625,1.328125,0.359375,0.0068643093
0.015625,1.328125,0.375,0.0021150112
0.015625,1.328125,0.390625,0.0047357082
0.015625,1.328125,0.40625,0.0053925514
0.015625,1.328125,0.421875,0.010159969
0.015625,1.328125,0.4375,0.030668974
0.015625,1.328125,0.453125,0.018563747
0.015625,1.328125,0.46875,0.024295092
0.015625,1.328125,0.484375,0.030820608
0.015625,1.328125,0.5,0.008716106
0.015625,1.328125,0.515625,0.03852153
0.015625,1.328125,0.53125,0.08548856
0.015625,1.328125,0.546875,0.05677271
0.015625,1.328125,0.5625,0.024563313
0.015625,1.328125,0.578125,0.02473712
0.015625,1.328125,0.59375,0.025757074
0.015625,1.328125,0.609375,0.031014442
0.015625,1.328125,0.625,0.02397275
0.015625,1.328125,0.640625,0.011275768
0.015625,1.328125,0.65625,0.0035955906
0.015625,1.328125,0.671875,0.004082918
0.015625,1.328125,0.6875,0.006755829
0.015625,1.328125,0.703125,0.004544258
0.015625,1.328125,0.71875,0.0061683655
0.015625,1.328125,0.734375,0.008057356
0.015625,1.328125,0.75,0.113826275
0.015625,1.328125,0.765625,0.19600177
0.015625,1.328125,0.78125,0.19100785
0.015625,1.328125,0.796875,0.058071375
0.015625,1.328125,0.8125,0.01832056
0.015625,1.328125,0.828125,0.014855385
0.015625,1.328125,0.84375,0.015655756
0.015625,1.328125,0.859375,0.024934292
0.015625,1.328125,0.875,0.017445803
0.015625,1.328125,0.890625,0.009377003
0.015625,1.328125,0.90625,0.018790245
0.015625,1.328125,0.921875,0.02846551
0.015625,1.328125,0.9375,0.029375076
0.015625,1.328125,0.953125,0.028059483
0.015625,1.328125,0.96875,0.011877775
0.015625,1.328125,0.984375,0.0048503876
0.015625,1.328125,1.0,0.00085163116
0.015625,1.328125,1.015625,0.00218606
0.015625,1.328125,1.03125,0.001449585
0.015625,1.328125,1.046875,0.010317087
0.015625,1.328125,1.0625,0.01755619
0.015625,1.328125,1.078125,0.0210495
0.015625,1.328125,1.09375,0.013100386
0.015625,1.328125,1.109375,0.013353825
0.015625,1.328125,1.125,0.024894476
0.015625,1.328125,1.140625,0.029320955
0.015625,1.328125,1.15625,0.0137889385
0.015625,1.328125,1.171875,0.011073589
0.015625,1.328125,1.1875,0.045544147
0.015625,1.328125,1.203125,0.033862352
0.015625,1.328125,1.21875,0.025567293
0.015625,1.328125,1.234375,0.018760204
0.015625,1.328125,1.25,0.021380663
0.015625,1.328125,1.265625,0.010434151
0.015625,1.328125,1.28125,0.012013912
0.015625,1.328125,1.296875,0.01811862
0.015625,1.328125,1.3125,0.017947674
0.015625,1.328125,1.328125,0.008373737
0.015625,1.328125,1.34375,0.0066452026
0.015625,1.328125,1.359375,0.021136522
0.015625,1.328125,1.375,0.015163183
0.015625,1.328125,1.390625,0.017828703
0.015625,1.328125,1.40625,0.013857365
0.015625,1.328125,1.421875,0.008509159
0.015625,1.328125,1.4375,0.010595322
0.015625,1.328125,1.453125,0.01355958
0.015625,1.328125,1.46875,0.019694328
0.015625,1.328125,1.484375,0.04137659
0.015625,1.328125,1.5,0.046609163
0.015625,1.328125,1.515625,0.01642704
0.015625,1.328125,1.53125,0.012336254
0.015625,1.328125,1.546875,0.00856781
0.015625,1.328125,1.5625,0.015024662
0.015625,1.328125,1.578125,0.019984007
0.015625,1.328125,1.59375,0.018834352
0.015625,1.328125,1.609375,0.016670704
0.015625,1.328125,1.625,0.008043528
0.015625,1.328125,1.640625,0.007730007
0.015625,1.328125,1.65625,0.00709033
0.015625,1.328125,1.671875,0.0052046776
0.015625,1.328125,1.6875,0.006481409
0.015625,1.328125,1.703125,0.0138762
0.015625,1.328125,1.71875,0.015838146
0.015625,1.328125,1.734375,0.012907743
0.015625,1.328125,1.75,0.008149385
0.015625,1.328125,1.765625,0.009649277
0.015625,1.328125,1.78125,0.018965006
0.015625,1.328125,1.796875,0.022212267
0.015625,1.328125,1.8125,0.022958517
0.015625,1.328125,1.828125,0.019471169
0.015625,1.328125,1.84375,0.018233776
0.015625,1.328125,1.859375,0.017220259
0.015625,1.328125,1.875,0.0107040405
0.015625,1.328125,1.890625,0.006739855
0.015625,1.328125,1.90625,0.005153179
0.015625,1.328125,1.921875,0.004368782
0.015625,1.328125,1.9375,0.010110855
0.015625,1.328125,1.953125,0.011123419
0.015625,1.328125,1.96875,0.2824657
0.015625,1.328125,1.984375,0.05213785
0.015625,1.34375,0.0,0.16666818
0.015625,1.34375,0.015625,0.1172657
0.015625,1.34375,0.03125,0.00910759
0.015625,1.34375,0.046875,0.013610125
0.015625,1.34375,0.0625,0.025349379
0.015625,1.34375,0.078125,0.02414918
0.015625,1.34375,0.09375,0.02169466
0.015625,1.34375,0.109375,0.023232937
0.015625,1.34375,0.125,0.055532694
0.015625,1.34375,0.140625,0.023370743
0.015625,1.34375,0.15625,0.12101388
0.015625,1.34375,0.171875,0.05378747
0.015625,1.34375,0.1875,0.033444643
0.015625,1.34375,0.203125,0.022230625
0.015625,1.34375,0.21875,0.015314817
0.015625,1.34375,0.234375,0.011229992
0.015625,1.34375,0.25,0.0066781044
0.015625,1.34375,0.265625,0.0076580048
0.015625,1.34375,0.28125,0.018862724
0.015625,1.34375,0.296875,0.017721176
0.015625,1.34375,0.3125,0.009190798
0.015625,1.34375,0.328125,0.028718948
0.015625,1.34375,0.34375,0.011337757
0.015625,1.34375,0.359375,0.0017437935
0.015625,1.34375,0.375,0.0020759106
0.015625,1.34375,0.390625,0.006026745
0.015625,1.34375,0.40625,0.0059416294
0.015625,1.34375,0.421875,0.011549473
0.015625,1.34375,0.4375,0.027329922
0.015625,1.34375,0.453125,0.03925252
0.015625,1.34375,0.46875,0.014479399
0.015625,1.34375,0.484375,0.007946491
0.015625,1.34375,0.5,0.008910179
0.015625,1.34375,0.515625,0.093592405
0.015625,1.34375,0.53125,0.07539654
0.015625,1.34375,0.546875,0.020893812
0.015625,1.34375,0.5625,0.0033228397
0.015625,1.34375,0.578125,0.006086588
0.015625,1.34375,0.59375,0.011799574
0.015625,1.34375,0.609375,0.010818958
0.015625,1.34375,0.625,0.0077660084
0.015625,1.34375,0.640625,0.0076971054
0.015625,1.34375,0.65625,0.013913155
0.015625,1.34375,0.671875,0.014998436
0.015625,1.34375,0.6875,0.020079613
0.015625,1.34375,0.703125,0.015052557
0.015625,1.34375,0.71875,0.0489583
0.015625,1.34375,0.734375,0.25612044
0.015625,1.34375,0.75,0.2513032
0.015625,1.34375,0.765625,0.054659605
0.015625,1.34375,0.78125,0.06180358
0.015625,1.34375,0.796875,0.03335619
0.015625,1.34375,0.8125,0.012588978
0.015625,1.34375,0.828125,0.00974679
0.015625,1.34375,0.84375,0.012374878
0.015625,1.34375,0.859375,0.013274193
0.015625,1.34375,0.875,0.012634516
0.015625,1.34375,0.890625,0.018031359
0.015625,1.34375,0.90625,0.035532713
0.015625,1.34375,0.921875,0.013337851
0.015625,1.34375,0.9375,0.01729846
0.015625,1.34375,0.953125,0.011450291
0.015625,1.34375,0.96875,0.005843878
0.015625,1.34375,0.984375,0.0037424564
0.015625,1.34375,1.0,0.0026159286
0.015625,1.34375,1.015625,0.0019094944
0.015625,1.34375,1.03125,0.0017435551
0.015625,1.34375,1.046875,0.009945154
0.015625,1.34375,1.0625,0.0119977
0.015625,1.34375,1.078125,0.0137832165
0.015625,1.34375,1.09375,0.015529633
0.015625,1.34375,1.109375,0.012857437
0.015625,1.34375,1.125,0.029007196
0.015625,1.34375,1.140625,0.038496017
0.015625,1.34375,1.15625,0.02402544
0.015625,1.34375,1.171875,0.021623135
0.015625,1.34375,1.1875,0.05124855
0.015625,1.34375,1.203125,0.022759676
0.015625,1.34375,1.21875,0.03573346
0.015625,1.34375,1.234375,0.023141623
0.015625,1.34375,1.25,0.016125917
0.015625,1.34375,1.265625,0.017177582
0.015625,1.34375,1.28125,0.018611908
0.015625,1.34375,1.296875,0.019256353
0.015625,1.34375,1.3125,0.019358158
0.015625,1.34375,1.328125,0.010283232
0.015625,1.34375,1.34375,0.010377407
0.015625,1.34375,1.359375,0.011974335
0.015625,1.34375,1.375,0.02399993
0.015625,1.34375,1.390625,0.02944374
0.015625,1.34375,1.40625,0.021246195
0.015625,1.34375,1.421875,0.013029814
0.015625,1.34375,1.4375,0.011518955
0.015625,1.34375,1.453125,0.010438204
0.015625,1.34375,1.46875,0.017611265
0.015625,1.34375,1.484375,0.023403406
0.015625,1.34375,1.5,0.05390024
0.015625,1.34375,1.515625,0.00885725
0.015625,1.34375,1.53125,0.0042164326
0.015625,1.34375,1.546875,0.006882906
0.015625,1.34375,1.5625,0.01301837
